time_s,accX_counts,accY_counts,accZ_counts,comportamento
7.38089937200004,-11556,540,1396,caminhada
7.39098978900006,-12376,2000,1444,caminhada
7.40107989300009,-12860,2820,1336,caminhada
7.4112021840001,-13148,3188,1044,caminhada
7.42129452800009,-13532,3320,1200,caminhada
7.43138473600004,-13828,2832,964,caminhada
7.44147780900005,-13820,2360,616,caminhada
7.45157426800006,-13684,1920,792,caminhada
7.46166593400005,-13680,1708,944,caminhada
7.47175744500009,-14244,1352,1252,caminhada
7.48184843400009,-13336,1116,896,caminhada
7.49197254900003,-13852,940,824,caminhada
7.50207135100004,-14424,680,1080,caminhada
7.51219088200003,-14828,532,1072,caminhada
7.52228364300004,-14900,604,1000,caminhada
7.53237536100005,-14672,1140,1192,caminhada
7.5424679140001,-14020,2160,1836,caminhada
7.552559997,-13432,2356,2244,caminhada
7.562651663,-13128,2036,2360,caminhada
7.57274275700001,-14348,1140,2488,caminhada
7.58283432000007,-14720,472,3060,caminhada
7.592925466,-15760,-1196,3096,caminhada
7.60301655900003,-16916,-3048,4580,caminhada
7.61313890300005,-18000,-5204,4096,caminhada
7.62323129900005,-19284,-5828,2388,caminhada
7.63332249700011,-19760,-5100,444,caminhada
7.64341432000003,-20116,-2436,-2296,caminhada
7.65350598600003,-21036,1216,-2168,caminhada
7.66359702800003,-21756,2380,-5024,caminhada
7.673687653,-22552,2960,-3888,caminhada
7.68377916300005,-21152,2736,-1576,caminhada
7.69387041300001,-20600,2104,1124,caminhada
7.70396067400009,-20468,1720,4080,caminhada
7.71408182000005,-23216,1028,8300,caminhada
7.72417426800007,-22768,-1920,12960,caminhada
7.73426609100011,-20672,-3464,13536,caminhada
7.74435734100007,-20368,-2836,9992,caminhada
7.7544487990001,-16412,1412,11260,caminhada
7.76453958000002,-11140,3528,8356,caminhada
7.77466432000006,-8720,4376,6416,caminhada
7.78475603800007,-11032,4608,3972,caminhada
7.79484635100005,-13764,3788,3604,caminhada
7.80493848600008,-17852,3692,4864,caminhada
7.81506239300006,-19480,1688,5200,caminhada
7.82515494500001,-21516,508,4924,caminhada
7.83524530900002,-22396,3020,10996,caminhada
7.84533676800004,-24952,-6608,3808,caminhada
7.85542780900005,-19988,-5256,4988,caminhada
7.86551937200011,-16880,-5148,4564,caminhada
7.87561109000001,-11680,-3492,3756,caminhada
7.88570124700004,-12452,-1000,4340,caminhada
7.89579103800008,-9784,0,3700,caminhada
7.9058814550001,-7844,1152,2280,caminhada
7.91600364300007,-6708,1456,1116,caminhada
7.92609530900006,-7032,1608,2076,caminhada
7.93619208000007,-8364,1692,1692,caminhada
7.94628822600009,-8852,1976,2952,caminhada
7.95638390300007,-10736,1620,2300,caminhada
7.96647952800004,-13316,1252,3052,caminhada
7.97656999700007,-14880,576,3164,caminhada
7.98666640300007,-15332,-1184,2156,caminhada
7.99676124700011,-15736,-1376,2728,caminhada
8.00685666300001,-14704,-1124,1948,caminhada
8.01698270500003,-13456,-824,1060,caminhada
8.02707905900002,-12416,-568,756,caminhada
8.03717077800002,-11792,-856,-156,caminhada
8.04726734000008,-11988,-944,196,caminhada
8.05736374700007,-12092,-812,516,caminhada
8.06745973600005,-11848,-616,888,caminhada
8.07755197600011,-11920,-724,2164,caminhada
8.08764312200003,-12996,-992,2108,caminhada
8.09773911100001,-13920,-872,2960,caminhada
8.10783593400004,-14748,-780,2996,caminhada
8.11795879900001,-15796,212,3996,caminhada
8.12804926700005,-17480,1684,5164,caminhada
8.13814713200009,-18176,3120,6756,caminhada
8.14824327800011,-18044,4368,4732,caminhada
8.15833557000008,-17332,5160,2648,caminhada
8.16843223600006,-17228,4860,1260,caminhada
8.17852817400001,-18276,4424,2292,caminhada
8.18862390300001,-19236,2400,1176,caminhada
8.19871473600006,-20964,-1516,980,caminhada
8.20881140300003,-23504,-5620,-3260,caminhada
8.21893317400009,-22344,-7348,-2744,caminhada
8.22902468400002,-17128,-5480,-4844,caminhada
8.23911676700004,-16672,-1488,-1532,caminhada
8.24921426700007,-18640,5808,5824,caminhada
8.259311819,-20808,9380,8544,caminhada
8.26940728800003,-20660,10228,7816,caminhada
8.27949869400004,-18104,9536,10020,caminhada
8.28959551700007,-15632,6624,9256,caminhada
8.29969135100009,-13896,4276,9624,caminhada
8.30978244400001,-13608,640,8444,caminhada
8.31990473600001,-13684,8,8496,caminhada
8.33000280900001,-11988,-340,8284,caminhada
8.34009431900006,-11216,-1056,6456,caminhada
8.35018629900003,-10980,-1064,6560,caminhada
8.36027827800001,-12348,-1036,6324,caminhada
8.37037405900003,-15544,-436,5840,caminhada
8.38047046500003,-19084,40,4048,caminhada
8.39056197600007,-21752,1268,3288,caminhada
8.40065322600003,-22064,2220,2664,caminhada
8.41075036100006,-21332,4772,3672,caminhada
8.42087822600001,-19500,5248,3368,caminhada
8.4309698400001,-17568,4932,4148,caminhada
8.44106129900001,-16356,4120,3556,caminhada
8.45115306900004,-14296,3096,3108,caminhada
8.46124348600006,-12032,1920,2728,caminhada
8.47133437100001,-9244,972,2452,caminhada
8.48142525700007,-8072,344,2108,caminhada
8.49152103800009,-8516,-508,1512,caminhada
8.50161744400009,-9328,-888,2236,caminhada
8.51170895500002,-10680,-740,2064,caminhada
8.52183109000009,-12148,-388,2120,caminhada
8.53192369400006,-13100,556,2400,caminhada
8.54201572600005,-13440,1260,2260,caminhada
8.55210708000004,-14292,2008,2112,caminhada
8.5621996320001,-14280,2772,2492,caminhada
8.57229192400007,-14280,3012,2044,caminhada
8.58238411100001,-13960,2420,1420,caminhada
8.59247624600005,-13756,1692,1312,caminhada
8.6025671320001,-13080,1144,924,caminhada
8.61265827800003,-12844,916,688,caminhada
8.62277885100002,-13040,540,48,caminhada
8.632871142,-12888,496,-324,caminhada
8.64296333000004,-11920,792,308,caminhada
8.65305525700001,-11132,2080,864,caminhada
8.6631465590001,-11740,3076,1292,caminhada
8.67323806900004,-11656,2684,884,caminhada
8.68332958000008,-13492,2296,904,caminhada
8.693421403,-15244,2300,2960,caminhada
8.70351353800004,-15608,780,4340,caminhada
8.7136054130001,-16784,-1516,5396,caminhada
8.72372796500008,-18036,-3864,5312,caminhada
8.7338204130001,-19472,-5764,2628,caminhada
8.743911819,-20732,-6320,-196,caminhada
8.75400291300002,-19656,-3712,-448,caminhada
8.76409473600006,-22928,-304,-5868,caminhada
8.77418577800006,-26396,2584,-7332,caminhada
8.78427723600009,-23956,6548,-4352,caminhada
8.79436848600005,-21408,4788,-1808,caminhada
8.80445947600003,-19812,4248,848,caminhada
8.81454958000006,-21616,5448,7200,caminhada
8.82467041300004,-23120,-2176,10180,caminhada
8.83476176700003,-23904,-4016,13576,caminhada
8.84485260100007,-19872,-3348,9692,caminhada
8.85494223600006,-17204,460,10512,caminhada
8.86503322500005,-12348,3264,10192,caminhada
8.87512353800003,-10056,3076,7144,caminhada
8.88521343400009,-6920,2176,4444,caminhada
8.89530405900007,-9248,2136,1520,caminhada
8.90539458000001,-14600,2724,4604,caminhada
8.91548426700001,-15988,3084,4776,caminhada
8.92560619400001,-18792,1768,6480,caminhada
8.93569661100003,-22416,3048,7052,caminhada
8.94578760000002,-24344,3100,6996,caminhada
8.95587780900007,-25956,-4056,5656,caminhada
8.9659685900001,-20684,-3724,4680,caminhada
8.9760596320001,-17752,-4508,2696,caminhada
8.98618655900009,-14448,-2388,4596,caminhada
8.99628296500009,-13584,-1228,4944,caminhada
9.00637999600008,-11840,-264,4212,caminhada
9.01647687100001,-9548,144,3488,caminhada
9.02660515300011,-9112,252,3460,caminhada
9.03670067300004,-9020,768,3720,caminhada
9.04679780900005,-8328,788,3436,caminhada
9.05689296500009,-9804,1096,3296,caminhada
9.06698885000003,-11696,868,3436,caminhada
9.07708640300007,-13112,492,3608,caminhada
9.08718301700003,-14156,-304,2844,caminhada
9.0972759340001,-14264,-1120,1864,caminhada
9.10737359000007,-15132,-1636,2556,caminhada
9.11747004800009,-14524,-1672,2320,caminhada
9.12759749600002,-14188,-1392,1704,caminhada
9.1376937980001,-12840,-1000,1164,caminhada
9.14779004800005,-13408,-852,368,caminhada
9.1578798920001,-13472,-764,264,caminhada
9.16797624600008,-13952,-852,624,caminhada
9.17807270500009,-14164,-944,564,caminhada
9.18816890200003,-14496,-1156,1012,caminhada
9.19825994400003,-14300,-1264,1272,caminhada
9.20835603800003,-14108,-1928,1744,caminhada
9.21844749600007,-13904,-2224,1740,caminhada
9.22856921500011,-14344,-2012,2408,caminhada
9.2386598920001,-14828,-1148,2356,caminhada
9.248754007,-14996,820,4240,caminhada
9.25884739200001,-15092,3204,5364,caminhada
9.26893958000005,-15692,4884,3944,caminhada
9.27903056900004,-16352,5876,1948,caminhada
9.2891261420001,-16780,5852,56,caminhada
9.29922411100006,-16552,4788,-92,caminhada
9.30931541300004,-17340,2844,-448,caminhada
9.31940728800009,-19468,-508,64,caminhada
9.32953390200009,-21240,-3916,-2428,caminhada
9.33963129800009,-22488,-5424,-944,caminhada
9.34972275700011,-20376,-4428,-2964,caminhada
9.35981510000011,-18768,-2588,-1296,caminhada
9.3699124960001,-20380,2212,4524,caminhada
9.38000775700004,-21072,6224,9172,caminhada
9.390098954,-19220,7708,7220,caminhada
9.40018947500005,-16764,7976,9084,caminhada
9.41028598600008,-14700,5696,8744,caminhada
9.42038176700009,-13656,3580,8608,caminhada
9.43050556900005,-12992,2028,8652,caminhada
9.44059744400011,-11844,972,7504,caminhada
9.4506881210001,-10764,28,7776,caminhada
9.4607794750001,-9820,-532,7252,caminhada
9.47086963200002,-10860,-624,7012,caminhada
9.48096129800001,-13176,64,6792,caminhada
9.4910526000001,-16732,744,5024,caminhada
9.50114504800001,-19924,1724,3644,caminhada
9.51123588200005,-21404,2904,2740,caminhada
9.5213273920001,-21568,4192,2908,caminhada
9.53145030900009,-20212,5384,3588,caminhada
9.54154791300005,-17884,5568,3684,caminhada
9.55163895400006,-16828,5532,3764,caminhada
9.56172916300011,-15456,4464,3412,caminhada
9.57182072500007,-13688,3464,3368,caminhada
9.58191155900011,-12176,2144,2684,caminhada
9.59200176700006,-11172,1112,2212,caminhada
9.60216374600009,-10408,908,2496,caminhada
9.61225614200009,-10604,672,2668,caminhada
9.62234796500002,-11736,600,2292,caminhada
9.63247280900009,-12908,704,2772,caminhada
9.64256442300007,-14092,436,2708,caminhada
9.65265593400011,-15108,236,2580,caminhada
9.66274754800008,-15932,304,2616,caminhada
9.672838329,-16308,472,2244,caminhada
9.68292978800002,-15872,664,2232,caminhada
9.69302223600005,-15272,1056,1760,caminhada
9.70311520400003,-14224,788,1540,caminhada
9.7132064540001,-13904,944,1208,caminhada
9.72329754800001,-13404,1260,1160,caminhada
9.73341931900006,-12748,940,808,caminhada
9.74351067300006,-12180,1160,484,caminhada
9.75360395400003,-12720,800,932,caminhada
9.76369609000005,-12928,432,900,caminhada
9.77378827700011,-12924,456,408,caminhada
9.78387926700009,-13240,744,568,caminhada
9.79397010000002,-13092,1576,1196,caminhada
9.80406124600006,-12540,2664,1084,caminhada
9.81415291300004,-12560,2200,1000,caminhada
9.82424520400002,-13324,2188,1704,caminhada
9.83436905800011,-15492,1184,2788,caminhada
9.84446192300004,-14820,344,4172,caminhada
9.85455390200002,-16008,-1404,4624,caminhada
9.864645881,-16468,-4200,4904,caminhada
9.87473734000002,-16956,-5184,4108,caminhada
9.88482780800007,-18068,-5428,1104,caminhada
9.89491957900009,-17792,-3524,-1728,caminhada
9.90501228800008,-18032,-1148,-4196,caminhada
9.9151046830001,-20700,1364,-4768,caminhada
9.92519593300006,-20760,3276,-7064,caminhada
9.9353186940001,-20680,5372,-3124,caminhada
9.94541103800009,-20232,4004,-316,caminhada
9.95550234000007,-18724,2796,2428,caminhada
9.96559338100008,-20436,2804,7156,caminhada
9.975684527,-23416,-1480,10056,caminhada
9.98577520400011,-23792,-3656,11832,caminhada
9.99586593300001,-20232,-2780,10152,caminhada
10.005957392,-16500,-532,9684,caminhada
10.0160482770001,-11612,2516,9836,caminhada
10.0261759330001,-9000,3456,7148,caminhada
10.036305985,-7568,2588,4280,caminhada
10.0464021830001,-8248,2592,1720,caminhada
10.0565000480001,-11964,1840,4604,caminhada
10.066589163,-15012,3012,4884,caminhada
10.0766851000001,-16316,2368,7272,caminhada
10.086780413,-21036,172,2956,caminhada
10.0968769750001,-23804,2740,9216,caminhada
10.106972756,-25956,-6508,6008,caminhada
10.1170647880001,-22316,-6516,4624,caminhada
10.1271624960001,-19056,-6000,3744,caminhada
10.137290621,-15248,-4440,4520,caminhada
10.147382548,-14120,-1280,5188,caminhada
10.1574799440001,-11992,-876,3156,caminhada
10.1675765580001,-10892,176,2468,caminhada
10.1776734330001,-11060,788,1388,caminhada
10.1877691620001,-9932,1796,2972,caminhada
10.197860308,-10440,1824,956,caminhada
10.2079569230001,-11020,1852,2540,caminhada
10.2180536940001,-13296,1992,2540,caminhada
10.228145204,-14500,1200,2720,caminhada
10.2382679650001,-15416,40,2680,caminhada
10.2483595790001,-16544,-684,2372,caminhada
10.258455881,-15844,-1452,2684,caminhada
10.268551194,-15580,-1768,1548,caminhada
10.2786426,-14476,-1572,1484,caminhada
10.288739371,-13220,-964,680,caminhada
10.2988355690001,-12284,-448,-424,caminhada
10.3089310370001,-12368,620,-352,caminhada
10.3190209850001,-12908,800,-116,caminhada
10.3291164020001,-13376,752,-216,caminhada
10.3392457770001,-13460,408,348,caminhada
10.3493421310001,-13392,-144,548,caminhada
10.359433381,-13436,-232,968,caminhada
10.3695293190001,-13804,-348,860,caminhada
10.3796252560001,-14432,-928,444,caminhada
10.389721246,-15136,-1284,-176,caminhada
10.3998126,-15308,-724,688,caminhada
10.4099084850001,-14836,184,2164,caminhada
10.4200043190001,-15548,1380,3240,caminhada
10.430095152,-15632,2288,3616,caminhada
10.4402158290001,-16252,2772,3068,caminhada
10.450312392,-16024,3076,1232,caminhada
10.4604089540001,-15896,2964,908,caminhada
10.4705006730001,-16048,2432,1004,caminhada
10.4805924960001,-17776,888,1112,caminhada
10.490688589,-18224,-1592,68,caminhada
10.5007855690001,-19900,-4324,224,caminhada
10.510876767,-20636,-6208,-2236,caminhada
10.5209673390001,-18496,-4676,988,caminhada
10.531058485,-16736,-1232,1268,caminhada
10.5411860370001,-18368,3216,3892,caminhada
10.551278121,-21000,8164,5296,caminhada
10.561369839,-20132,11012,7244,caminhada
10.5714613500001,-18312,11376,6436,caminhada
10.5815534850001,-16284,10560,8344,caminhada
10.5916451520001,-13956,6812,8680,caminhada
10.6017361420001,-13224,3804,8500,caminhada
10.6118275480001,-13084,632,7804,caminhada
10.6219192660001,-13192,-2512,6524,caminhada
10.6320116100001,-12592,-3132,6908,caminhada
10.642136037,-12648,-3756,6552,caminhada
10.652228225,-14340,-4144,6536,caminhada
10.6623194230001,-17080,-3724,5360,caminhada
10.6724104640001,-20432,-2292,4636,caminhada
10.682502235,-22176,72,4036,caminhada
10.6925947870001,-21128,2668,2812,caminhada
10.70268635,-20344,6456,3636,caminhada
10.712777704,-18856,7800,3536,caminhada
10.7228689540001,-17336,6860,3628,caminhada
10.732960152,-16528,5616,3076,caminhada
10.7430839020001,-14616,4280,2536,caminhada
10.7531751,-11948,2844,2268,caminhada
10.763265464,-10036,1424,1760,caminhada
10.773360569,-8420,1060,1908,caminhada
10.7834518190001,-9400,356,1672,caminhada
10.793544006,-10300,-204,2040,caminhada
10.803636037,-11840,-208,2384,caminhada
10.8137279120001,-13508,-248,1800,caminhada
10.8238195270001,-14396,368,2416,caminhada
10.8339112460001,-14680,1084,2212,caminhada
10.84403635,-14680,1264,1968,caminhada
10.854127704,-15292,1728,1820,caminhada
10.8642192140001,-15376,2672,1376,caminhada
10.8743110370001,-14592,2660,928,caminhada
10.8844020270001,-13996,2348,460,caminhada
10.8944928080001,-13044,1996,440,caminhada
10.9045847350001,-12636,1500,132,caminhada
10.9146774430001,-12492,1424,204,caminhada
10.9247681730001,-12012,1508,124,caminhada
10.934859423,-12320,1800,228,caminhada
10.944980256,-13072,2552,588,caminhada
10.955070985,-13336,2924,784,caminhada
10.9651615060001,-14316,3808,944,caminhada
10.975252443,-14812,3728,792,caminhada
10.98534411,-14836,3452,1440,caminhada
10.995435829,-16108,2084,876,caminhada
11.005527183,-16768,1460,596,caminhada
11.0156187980001,-17864,628,2332,caminhada
11.025709527,-18472,-688,3724,caminhada
11.0358008290001,-18992,-1784,4080,caminhada
11.04592385,-19952,-2260,3428,caminhada
11.056015516,-19972,-2100,776,caminhada
11.06610635,-20312,-940,-1804,caminhada
11.0762022350001,-21396,444,-3676,caminhada
11.086298068,-21428,2536,-5588,caminhada
11.0963949430001,-21780,3616,-5396,caminhada
11.1064910890001,-19940,4504,-4288,caminhada
11.116587704,-19620,3328,-208,caminhada
11.126683329,-17960,1972,2536,caminhada
11.136774995,-18180,2136,7160,caminhada
11.1469035890001,-18884,-1492,9968,caminhada
11.1570001,-19668,-3888,10776,caminhada
11.1670960890001,-18352,-4412,10160,caminhada
11.1771926,-16168,-3344,9016,caminhada
11.1872834330001,-11632,528,9348,caminhada
11.197380777,-8948,2164,6692,caminhada
11.2074769230001,-6608,3188,4388,caminhada
11.217572548,-7564,3292,4024,caminhada
11.2276637450001,-9588,3880,4860,caminhada
11.2377608810001,-11964,4228,5816,caminhada
11.247887235,-14756,3656,7096,caminhada
11.2579837980001,-18924,3592,6572,caminhada
11.268079735,-22672,5164,9476,caminhada
11.2781707250001,-24732,-4168,5220,caminhada
11.2882672870001,-27392,-4400,5904,caminhada
11.2983640580001,-20616,-4804,6668,caminhada
11.308459735,-18040,-5080,2204,caminhada
11.318550672,-15332,-2804,5100,caminhada
11.3286472350001,-13812,-1536,4948,caminhada
11.338743797,-12092,152,3628,caminhada
11.3488714020001,-11152,1084,3380,caminhada
11.358963485,-10548,1928,3792,caminhada
11.369060933,-10752,2884,3432,caminhada
11.3791574950001,-11284,3084,2920,caminhada
11.38925036,-12080,3316,3648,caminhada
11.3993427040001,-13072,2644,3936,caminhada
11.409434579,-14832,1812,3920,caminhada
11.4195303600001,-15136,540,3800,caminhada
11.4296257770001,-15848,-444,3516,caminhada
11.439717339,-15852,-1140,3404,caminhada
11.4498452040001,-15116,-1448,2528,caminhada
11.4599404640001,-14336,-860,2304,caminhada
11.470031662,-13652,-384,1944,caminhada
11.480123172,-12180,380,1364,caminhada
11.490219891,-12276,812,1244,caminhada
11.500315933,-11792,1032,1072,caminhada
11.5104070790001,-11824,1124,1216,caminhada
11.520498381,-11156,1500,1120,caminhada
11.5305945270001,-11256,1352,1888,caminhada
11.5406845790001,-11220,1344,1348,caminhada
11.5508074950001,-11300,1004,2172,caminhada
11.5608985370001,-11784,540,1464,caminhada
11.5709929640001,-12068,496,1836,caminhada
11.5810853080001,-12900,864,2544,caminhada
11.5911767140001,-14312,812,3156,caminhada
11.6012678080001,-16244,824,3612,caminhada
11.6113590580001,-18092,1044,3264,caminhada
11.621450308,-19220,1688,3596,caminhada
11.6315412450001,-19276,2876,3052,caminhada
11.6416325470001,-21452,3376,1748,caminhada
11.65175661,-21044,4296,1672,caminhada
11.661848433,-20116,4360,884,caminhada
11.6719402560001,-19120,3340,-1380,caminhada
11.6820322870001,-18080,1860,-2968,caminhada
11.6921243700001,-16464,456,-4436,caminhada
11.7022156200001,-16320,380,-5072,caminhada
11.7123080680001,-16308,552,-2656,caminhada
11.722399006,-15364,2196,1452,caminhada
11.732490568,-15880,4532,4292,caminhada
11.742580985,-17300,4700,6448,caminhada
11.7527030680001,-17268,4492,9012,caminhada
11.762794891,-15868,3836,9956,caminhada
11.7728862450001,-14672,2608,11412,caminhada
11.7829766100001,-13076,2052,10224,caminhada
11.7930692660001,-11696,1664,9996,caminhada
11.8031609850001,-11128,1768,9480,caminhada
11.8132567140001,-11248,1284,8136,caminhada
11.8233477560001,-12532,720,6188,caminhada
11.833439006,-16544,784,5264,caminhada
11.843529318,-20776,1000,4456,caminhada
11.8536517660001,-23568,1160,1772,caminhada
11.86374286,-24600,2012,1728,caminhada
11.8738343700001,-22792,4240,2572,caminhada
11.8839257240001,-18828,5152,3496,caminhada
11.8940171830001,-17588,5388,4124,caminhada
11.9041079120001,-16796,4584,4076,caminhada
11.914199162,-15028,4176,3040,caminhada
11.924289735,-13656,3236,2340,caminhada
11.9343827030001,-11668,2636,2028,caminhada
11.944474839,-11120,2012,1008,caminhada
11.954597495,-10644,2036,1560,caminhada
11.9646899950001,-11204,1384,1648,caminhada
11.974781922,-12000,1228,1856,caminhada
11.984872964,-12884,1180,1652,caminhada
11.994964318,-13092,1040,1612,caminhada
12.0050552560001,-13660,740,1844,caminhada
12.015146401,-13940,420,1660,caminhada
12.025237339,-13600,352,1492,caminhada
12.035327026,-13432,112,1628,caminhada
12.0454173390001,-13236,-208,1968,caminhada
12.055539422,-13600,-184,1604,caminhada
12.0656316100001,-13676,-388,1552,caminhada
12.0757219740001,-13540,-596,1560,caminhada
12.0858130680001,-12620,-728,852,caminhada
12.0959029640001,-13632,-380,808,caminhada
12.1059936410001,-13676,-476,724,caminhada
12.116083901,-13944,-808,-372,caminhada
12.126179995,-13432,-1080,-884,caminhada
12.1362761410001,-13396,-636,-552,caminhada
12.1463719220001,-13580,2136,1220,caminhada
12.1564645780001,-13360,2796,608,caminhada
12.1665617140001,-13320,3416,2752,caminhada
12.176657964,-13416,3004,3724,caminhada
12.186754058,-14304,1692,6692,caminhada
12.1968493180001,-13992,-1368,6048,caminhada
12.2069446830001,-14888,-5816,6268,caminhada
12.217040933,-16320,-8696,6876,caminhada
12.227132599,-20228,-11556,3456,caminhada
12.23722911,-19692,-8168,332,caminhada
12.2473253600001,-20708,-3432,-2664,caminhada
12.2574526510001,-23540,2324,-4908,caminhada
12.2675490050001,-23016,4476,-6232,caminhada
12.277639526,-23096,7544,-8532,caminhada
12.287735516,-18836,8424,-5568,caminhada
12.29783036,-20700,6884,-488,caminhada
12.307921974,-22528,2428,1440,caminhada
12.318012443,-23716,968,6168,caminhada
12.32810812,-25900,-5888,10524,caminhada
12.338206505,-22664,-8804,16524,caminhada
12.3483037450001,-17332,-8668,12036,caminhada
12.358427547,-12976,-3460,8972,caminhada
12.368524682,-9032,2680,10540,caminhada
12.378621349,-7092,4900,6544,caminhada
12.38871786,-7104,5736,4348,caminhada
12.3988086930001,-10348,5496,3020,caminhada
12.4089036930001,-13380,10028,6232,caminhada
12.4189994740001,-15976,8136,5740,caminhada
12.4290917660001,-19344,4080,4556,caminhada
12.4391832240001,-23740,5048,10332,caminhada
12.4492789010001,-22704,4576,7048,caminhada
12.4593692660001,-26848,-7000,352,caminhada
12.4694657760001,-21380,-7156,6080,caminhada
12.4795570780001,-19028,-7448,2288,caminhada
12.4896537970001,-16228,-4832,5640,caminhada
12.49976411,-13652,-1344,6164,caminhada
12.5098855680001,-11536,-644,3784,caminhada
12.5199857240001,-10052,1284,4272,caminhada
12.530078901,-8848,2364,3292,caminhada
12.540170568,-7736,2792,3672,caminhada
12.5502638490001,-7628,2784,2776,caminhada
12.5603927550001,-7608,3108,3596,caminhada
12.570485985,-9560,2592,3308,caminhada
12.5805825470001,-12232,1100,3692,caminhada
12.590673745,-12640,-136,3104,caminhada
12.600765203,-13640,-1268,2984,caminhada
12.61085713,-14576,-2572,2312,caminhada
12.6209533800001,-14720,-2292,2948,caminhada
12.63104437,-14148,-1808,1628,caminhada
12.6411355680001,-13360,-864,1312,caminhada
12.6512323390001,-12812,-648,1072,caminhada
12.6613598390001,-12672,-376,664,caminhada
12.6714515050001,-12468,-512,1304,caminhada
12.6815426510001,-12472,-580,1784,caminhada
12.691634109,-12944,-272,2216,caminhada
12.7017259840001,-13748,-500,2328,caminhada
12.711817964,-14080,-840,2288,caminhada
12.721909682,-13780,-936,2224,caminhada
12.7320008800001,-14032,-496,2420,caminhada
12.742091766,-14788,-180,3744,caminhada
12.7521832240001,-15188,356,2740,caminhada
12.7623061930001,-16184,1512,2744,caminhada
12.772397391,-17264,2788,1572,caminhada
12.7824881720001,-17628,3748,532,caminhada
12.792580047,-18016,4460,-724,caminhada
12.8026706720001,-19460,4004,-424,caminhada
12.812762443,-20528,2952,-600,caminhada
12.8228530160001,-20348,1788,-868,caminhada
12.832944995,-20552,-392,-1516,caminhada
12.843036297,-19636,428,-1328,caminhada
12.8531278070001,-18472,2004,1028,caminhada
12.863251297,-19412,5048,4484,caminhada
12.873344005,-20720,7632,7448,caminhada
12.8834372340001,-19832,7876,9132,caminhada
12.893528693,-17596,6676,9392,caminhada
12.9036202030001,-14920,4520,9432,caminhada
12.913711193,-13384,1632,10092,caminhada
12.923802443,-12924,-608,9476,caminhada
12.9338937450001,-12904,-2320,8524,caminhada
12.943984891,-12280,-3368,8212,caminhada
12.9540854640001,-11492,-4256,7148,caminhada
12.964217078,-11876,-4708,5892,caminhada
12.9743101510001,-15144,-3440,5828,caminhada
12.984402078,-19176,-1632,4848,caminhada
12.9944932760001,-21452,936,4260,caminhada
13.004584839,-22708,4280,2636,caminhada
13.014676505,-21312,7332,3116,caminhada
13.0247673380001,-19968,9152,3544,caminhada
13.034857859,-16820,8300,3468,caminhada
13.0449491610001,-16256,6616,3164,caminhada
13.0550405680001,-14752,4696,2736,caminhada
13.065163588,-12488,2864,2492,caminhada
13.07525437,-11404,1148,2388,caminhada
13.0853454630001,-9484,160,2096,caminhada
13.0954361930001,-8972,-484,1604,caminhada
13.105526766,-8988,-848,2008,caminhada
13.1156186410001,-9972,-652,2256,caminhada
13.1257096300001,-11032,-832,2576,caminhada
13.1357997340001,-12044,-204,2396,caminhada
13.1458907240001,-13408,240,2492,caminhada
13.1559817660001,-14456,948,1964,caminhada
13.1661049950001,-15364,1420,1424,caminhada
13.176197495,-16112,1948,1432,caminhada
13.1862940570001,-15828,1716,1724,caminhada
13.196391036,-14904,1480,1272,caminhada
13.2064873380001,-14072,812,720,caminhada
13.2165833280001,-13568,188,424,caminhada
13.226673641,-12652,-52,84,caminhada
13.236765568,-12464,-360,-460,caminhada
13.2468604630001,-12136,-620,-636,caminhada
13.256957443,-11672,-320,0,caminhada
13.267085984,-10924,212,96,caminhada
13.277182443,-10788,1308,1144,caminhada
13.287278172,-11296,1724,1672,caminhada
13.297373849,-11924,1404,1660,caminhada
13.307469682,-12444,1256,2204,caminhada
13.317565776,-15064,232,2464,caminhada
13.327661505,-17132,-1056,2932,caminhada
13.337758953,-18088,-2832,3820,caminhada
13.3478544740001,-19416,-4700,3124,caminhada
13.357946349,-20932,-6180,1604,caminhada
13.368075672,-20264,-5912,-2756,caminhada
13.3781725470001,-20900,-3320,-3336,caminhada
13.388267755,-21600,744,-6888,caminhada
13.398359474,-21920,3580,-5556,caminhada
13.4084556720001,-21248,5408,-2040,caminhada
13.418551297,-19556,3868,-1168,caminhada
13.4286468180001,-18064,4060,2592,caminhada
13.438737755,-21280,5600,9812,caminhada
13.4488336400001,-22012,108,10700,caminhada
13.458925151,-23552,-1892,12000,caminhada
13.46904838,-20420,-836,9808,caminhada
13.4791392650001,-16892,2584,10368,caminhada
13.4892349420001,-12428,4496,9684,caminhada
13.499331557,-10648,3920,6916,caminhada
13.509427026,-8732,1928,3108,caminhada
13.5195182240001,-11816,1460,2320,caminhada
13.529614422,-16780,2852,4076,caminhada
13.539708797,-18812,1296,5468,caminhada
13.5498000990001,-21244,-1952,4392,caminhada
13.559891505,-23924,2908,14044,caminhada
13.5700190570001,-26236,-6124,3304,caminhada
13.5801160880001,-23116,-4896,6652,caminhada
13.590206713,-20660,-4796,3268,caminhada
13.6002967650001,-16076,-3100,5900,caminhada
13.6103935880001,-13884,-624,4728,caminhada
13.6204894220001,-11792,-560,2868,caminhada
13.630580203,-9904,204,2780,caminhada
13.6406714530001,-10204,532,2252,caminhada
13.650767703,-10404,360,3416,caminhada
13.660864109,-11092,-100,2328,caminhada
